,base_name,label,x,y,r,complete
82,VID_20220217_104058_F0.png,baya,1027,385,26.11226,True
85,VID_20220217_104058_F0.png,baya,793,304,24.35775,True
87,VID_20220217_104058_F0.png,baya,657,427,25.10976,True
89,VID_20220217_104058_F0.png,cal_1,611,164,NULL,False
91,VID_20220217_104058_F0.png,baya,621,255,25.7,True
93,VID_20220217_104058_F0.png,baya,630,210,21.90091,True
96,VID_20220217_104058_F0.png,cal_2,664,166,NULL,False
98,VID_20220217_104058_F0.png,val_1,449,158,NULL,False
99,VID_20220217_104058_F0.png,baya,741,420,24.55076,True
101,VID_20220217_104058_F0.png,baya,980,394,26.20916,True
103,VID_20220217_104058_F0.png,baya,606,409,26.53394,True
105,VID_20220217_104058_F0.png,baya,744,289,26.71198,True
107,VID_20220217_104058_F0.png,baya,689,202,23.9069,True
109,VID_20220217_104058_F0.png,baya,1023,423,26.04035,True
111,VID_20220217_104058_F0.png,baya,564,413,23.93011,True
113,VID_20220217_104058_F0.png,baya,550,229,21.7681,True
115,VID_20220217_104058_F0.png,keypoint,834,519,NULL,False
116,VID_20220217_104058_F0.png,keypoint,547,512,NULL,False
117,VID_20220217_104058_F0.png,keypoint,791,558,NULL,False
118,VID_20220217_104058_F0.png,keypoint,413,573,NULL,False
119,VID_20220217_104058_F0.png,baya,862,347,24.63575,True
121,VID_20220217_104058_F0.png,baya,842,306,24.96157,True
123,VID_20220217_104058_F0.png,baya,914,345,26.05417,True
0,VID_20220217_104034_F0.png,baya,876,302,22.70094,False
2,VID_20220217_104034_F0.png,baya,735,414,25.50637,False
4,VID_20220217_104034_F0.png,baya,945,343,24.36047,False
6,VID_20220217_104034_F0.png,baya,781,341,23.6182,False
8,VID_20220217_104034_F0.png,baya,741,207,22.45315,False
10,VID_20220217_104034_F0.png,baya,781,200,22.46261,False
12,VID_20220217_104034_F0.png,baya,754,444,21.61723,False
14,VID_20220217_104034_F0.png,baya,921,292,23.71919,False
16,VID_20220217_104034_F0.png,baya,987,326,21.72211,False
18,VID_20220217_104034_F0.png,baya,952,309,18.92256,False
20,VID_20220217_104034_F0.png,baya,868,445,21.3624,False
22,VID_20220217_104034_F0.png,baya,689,237,20.99401,False
24,VID_20220217_104034_F0.png,baya,717,327,20.98406,False
25,VID_20220217_104034_F0.png,baya,789,443,24.2616,False
26,VID_20220217_104034_F0.png,baya,785,462,17.89304,False
27,VID_20220217_104034_F0.png,baya,829,456,20.93084,False
28,VID_20220217_104034_F0.png,baya,905,428,24.33079,False
29,VID_20220217_104034_F0.png,baya,938,401,24.82703,False
31,VID_20220217_104034_F0.png,baya,656,274,21.82864,False
33,VID_20220217_104034_F0.png,baya,747,256,22.48607,False
35,VID_20220217_104034_F0.png,baya,872,374,22.01522,False
37,VID_20220217_104034_F0.png,baya,796,304,24.22937,False
39,VID_20220217_104034_F0.png,baya,727,221,22.34103,False
41,VID_20220217_104034_F0.png,baya,751,485,20.4608,True
43,VID_20220217_104034_F0.png,val_1,396,174,NULL,False
45,VID_20220217_104034_F0.png,baya,687,454,19.51666,True
47,VID_20220217_104034_F0.png,baya,876,329,24.51224,True
49,VID_20220217_104034_F0.png,baya,694,421,20.34822,True
51,VID_20220217_104034_F0.png,baya,836,310,24.1473,True
53,VID_20220217_104034_F0.png,cal_1,552,179,NULL,False
55,VID_20220217_104034_F0.png,baya,658,271,21.39652,True
58,VID_20220217_104034_F0.png,val_2,526,178,NULL,False
60,VID_20220217_104034_F0.png,baya,787,436,22.05956,True
62,VID_20220217_104034_F0.png,baya,770,366,21.29001,True
64,VID_20220217_104034_F0.png,baya,977,347,22.2057,True
66,VID_20220217_104034_F0.png,baya,823,234,19.21069,True
68,VID_20220217_104034_F0.png,baya,835,435,24.87136,True
71,VID_20220217_104034_F0.png,val_2,474,176,NULL,False
72,VID_20220217_104034_F0.png,baya,887,409,23.06609,True
74,VID_20220217_104034_F0.png,baya,725,234,25.16001,True
76,VID_20220217_104034_F0.png,baya,818,273,24.08398,True
80,VID_20220217_104034_F0.png,val_1,448,175,NULL,False
82,VID_20220217_104034_F0.png,baya,915,357,23.44659,True
84,VID_20220217_104034_F0.png,baya,715,372,19.7964,True
86,VID_20220217_104034_F0.png,baya,914,315,21.38651,True
88,VID_20220217_104034_F0.png,baya,929,400,24.58632,True
91,VID_20220217_104034_F0.png,cal_2,605,180,NULL,False
92,VID_20220217_104034_F0.png,baya,796,218,23.9935,True
95,VID_20220217_104034_F0.png,baya,708,287,21.29232,True
97,VID_20220217_104034_F0.png,baya,735,322,22.64332,True
99,VID_20220217_104034_F0.png,baya,823,356,24.0102,True
101,VID_20220217_104034_F0.png,keypoint,919,554,NULL,False
102,VID_20220217_104034_F0.png,keypoint,601,524,NULL,False
103,VID_20220217_104034_F0.png,keypoint,510,434,NULL,False
104,VID_20220217_104034_F0.png,keypoint,470,583,NULL,False
105,VID_20220217_104034_F0.png,baya,844,396,23.30708,True
0,VID_20220217_104011_F0.png,baya,465,334,22.35894,True
2,VID_20220217_104011_F0.png,keypoint,333,114,NULL,False
3,VID_20220217_104011_F0.png,keypoint,793,252,NULL,False
4,VID_20220217_104011_F0.png,keypoint,839,84,NULL,False
5,VID_20220217_104011_F0.png,keypoint,691,150,NULL,False
7,VID_20220217_104011_F0.png,baya,372,330,26.24512,True
9,VID_20220217_104011_F0.png,baya,519,307,21.39892,False
10,VID_20220217_104011_F0.png,baya,559,193,21.57416,False
12,VID_20220217_104011_F0.png,baya,423,272,22.18982,True
14,VID_20220217_104011_F0.png,baya,554,392,24.11534,True
16,VID_20220217_104011_F0.png,baya,332,281,23.68661,True
18,VID_20220217_104011_F0.png,baya,281,341,21.15541,True
20,VID_20220217_104011_F0.png,baya,561,311,24.5115,True
22,VID_20220217_104011_F0.png,baya,288,290,22.04118,True
25,VID_20220217_104011_F0.png,baya,565,147,24.86056,True
27,VID_20220217_104011_F0.png,baya,612,367,24.47227,True
29,VID_20220217_104011_F0.png,baya,417,250,21.4321,False
31,VID_20220217_104011_F0.png,baya,568,232,22.36333,True
33,VID_20220217_104011_F0.png,baya,512,368,21.05397,True
35,VID_20220217_104011_F0.png,baya,614,252,21.71964,True
37,VID_20220217_104011_F0.png,cal_2,687,532,NULL,False
39,VID_20220217_104011_F0.png,baya,477,307,22.16997,False
41,VID_20220217_104011_F0.png,baya,563,436,22.63469,False
43,VID_20220217_104011_F0.png,baya,509,417,20.21303,False
45,VID_20220217_104011_F0.png,baya,347,366,22.19343,False
47,VID_20220217_104011_F0.png,baya,527,461,22.05302,False
49,VID_20220217_104011_F0.png,baya,289,359,25.27028,False
51,VID_20220217_104011_F0.png,baya,329,262,23.43608,False
53,VID_20220217_104011_F0.png,baya,567,350,24.01336,True
55,VID_20220217_104011_F0.png,baya,458,231,23.64889,True
57,VID_20220217_104011_F0.png,baya,595,195,23.28294,True
59,VID_20220217_104011_F0.png,baya,495,475,20.86189,True
62,VID_20220217_104011_F0.png,cal_1,745,534,NULL,False
64,VID_20220217_104011_F0.png,baya,586,422,24.49017,True
66,VID_20220217_104011_F0.png,baya,322,333,21.54011,True
68,VID_20220217_104011_F0.png,baya,516,185,24.7058,True
70,VID_20220217_104011_F0.png,baya,423,335,25.89049,True
72,VID_20220217_104011_F0.png,baya,470,425,19.9122,True
74,VID_20220217_104011_F0.png,val_1,918,541,NULL,False
77,VID_20220217_104011_F0.png,val_1,860,539,NULL,False
78,VID_20220217_104011_F0.png,val_2,831,538,NULL,False
80,VID_20220217_104011_F0.png,baya,665,360,23.29528,True
82,VID_20220217_104011_F0.png,baya,505,226,21.22127,True
84,VID_20220217_104011_F0.png,baya,256,317,22.09525,False
88,VID_20220217_104011_F0.png,val_2,773,535,NULL,False
89,VID_20220217_104011_F0.png,baya,380,256,22.40791,True
91,VID_20220217_104011_F0.png,baya,496,259,22.58867,True
93,VID_20220217_104011_F0.png,baya,529,331,26.25616,False
94,VID_20220217_104011_F0.png,baya,545,316,23.70047,False
0,VID_20220217_103942_F0.png,baya,660,395,22.92503,True
3,VID_20220217_103942_F0.png,baya,627,317,23.90146,True
6,VID_20220217_103942_F0.png,cal_2,703,182,NULL,False
8,VID_20220217_103942_F0.png,val_1,407,173,NULL,False
9,VID_20220217_103942_F0.png,baya,777,279,24.96898,True
11,VID_20220217_103942_F0.png,baya,661,223,21.19811,True
14,VID_20220217_103942_F0.png,cal_1,648,181,NULL,False
16,VID_20220217_103942_F0.png,baya,647,360,24.79698,True
18,VID_20220217_103942_F0.png,keypoint,980,508,NULL,False
19,VID_20220217_103942_F0.png,keypoint,876,542,NULL,False
20,VID_20220217_103942_F0.png,keypoint,585,535,NULL,False
21,VID_20220217_103942_F0.png,keypoint,455,590,NULL,False
22,VID_20220217_103942_F0.png,baya,958,368,25.15253,True
24,VID_20220217_103942_F0.png,baya,907,301,26.12221,True
26,VID_20220217_103942_F0.png,baya,876,371,23.2422,True
28,VID_20220217_103942_F0.png,baya,1039,336,20.24179,True
30,VID_20220217_103942_F0.png,baya,776,337,23.07033,True
32,VID_20220217_103942_F0.png,baya,1001,377,23.13266,True
34,VID_20220217_103942_F0.png,baya,661,299,23.63049,True
36,VID_20220217_103942_F0.png,baya,693,346,24.21281,True
38,VID_20220217_103942_F0.png,baya,790,412,24.5416,True
41,VID_20220217_103942_F0.png,val_2,487,176,NULL,False
42,VID_20220217_103942_F0.png,baya,709,268,24.76227,True
44,VID_20220217_103942_F0.png,baya,720,304,24.30823,True
46,VID_20220217_103942_F0.png,baya,912,384,25.52665,True
49,VID_20220217_103942_F0.png,baya,815,308,25.38523,True
51,VID_20220217_103942_F0.png,baya,702,207,21.35884,True
53,VID_20220217_103942_F0.png,val_2,434,174,NULL,False
56,VID_20220217_103942_F0.png,baya,701,402,23.50532,True
58,VID_20220217_103942_F0.png,baya,920,341,21.52324,True
60,VID_20220217_103942_F0.png,baya,863,319,24.38217,True
62,VID_20220217_103942_F0.png,baya,1034,364,18.93066,True
64,VID_20220217_103942_F0.png,baya,830,358,24.67387,True
66,VID_20220217_103942_F0.png,baya,748,397,23.80756,True
68,VID_20220217_103942_F0.png,baya,622,257,23.40342,True
70,VID_20220217_103942_F0.png,val_1,355,172,NULL,False
72,VID_20220217_103942_F0.png,baya,972,325,23.84722,True
74,VID_20220217_103942_F0.png,baya,766,254,18.96705,False
75,VID_20220217_103942_F0.png,baya,990,324,24.33464,False
77,VID_20220217_103942_F0.png,baya,738,257,22.00477,False
79,VID_20220217_103942_F0.png,baya,618,293,22.39295,False
81,VID_20220217_103942_F0.png,baya,952,399,24.54756,False
83,VID_20220217_103942_F0.png,baya,907,413,23.53253,False
85,VID_20220217_103942_F0.png,baya,863,404,24.26002,False
87,VID_20220217_103942_F0.png,baya,951,301,21.7883,False
89,VID_20220217_103942_F0.png,baya,870,286,22.64972,False
91,VID_20220217_103942_F0.png,baya,796,423,21.17917,False
93,VID_20220217_103942_F0.png,baya,828,291,20.25482,False
94,VID_20220217_103942_F0.png,baya,803,364,24.3967,False
96,VID_20220217_103942_F0.png,baya,669,428,23.11544,False
98,VID_20220217_103942_F0.png,baya,640,406,22.89481,False
100,VID_20220217_103942_F0.png,baya,630,367,22.68187,False
0,VID_20220217_103846_F0.png,baya,368,406,19.67564,False
1,VID_20220217_103846_F0.png,baya,338,398,23.055,False
2,VID_20220217_103846_F0.png,baya,644,425,24.51224,True
4,VID_20220217_103846_F0.png,keypoint,776,280,NULL,False
5,VID_20220217_103846_F0.png,keypoint,816,124,NULL,False
6,VID_20220217_103846_F0.png,keypoint,677,187,NULL,False
7,VID_20220217_103846_F0.png,keypoint,345,163,NULL,False
8,VID_20220217_103846_F0.png,baya,538,350,27.21186,True
10,VID_20220217_103846_F0.png,baya,429,302,22.74313,True
12,VID_20220217_103846_F0.png,baya,683,360,23.16031,False
14,VID_20220217_103846_F0.png,baya,203,309,24.14855,True
17,VID_20220217_103846_F0.png,baya,305,309,21.60023,True
19,VID_20220217_103846_F0.png,baya,470,400,25.29704,True
21,VID_20220217_103846_F0.png,baya,674,504,21.97055,True
23,VID_20220217_103846_F0.png,baya,553,480,24.97002,True
25,VID_20220217_103846_F0.png,baya,470,303,19.10151,False
26,VID_20220217_103846_F0.png,baya,336,385,21.45377,False
27,VID_20220217_103846_F0.png,baya,262,364,23.72615,False
29,VID_20220217_103846_F0.png,baya,511,387,23.80756,False
31,VID_20220217_103846_F0.png,baya,466,446,22.87463,False
33,VID_20220217_103846_F0.png,baya,401,415,23.44781,False
35,VID_20220217_103846_F0.png,baya,605,496,24.07792,False
37,VID_20220217_103846_F0.png,baya,473,327,22.5365,False
39,VID_20220217_103846_F0.png,baya,489,424,24.1514,False
41,VID_20220217_103846_F0.png,baya,346,316,24.70543,True
43,VID_20220217_103846_F0.png,baya,515,463,27.04533,True
46,VID_20220217_103846_F0.png,val_2,766,551,NULL,False
47,VID_20220217_103846_F0.png,baya,301,381,20.95421,False
48,VID_20220217_103846_F0.png,baya,587,470,20.64946,True
50,VID_20220217_103846_F0.png,baya,315,275,24.32717,True
53,VID_20220217_103846_F0.png,baya,280,256,24.63191,False
55,VID_20220217_103846_F0.png,baya,696,397,21.73928,False
57,VID_20220217_103846_F0.png,baya,242,265,17.7519,False
59,VID_20220217_103846_F0.png,baya,432,411,23.79517,False
61,VID_20220217_103846_F0.png,baya,682,440,23.76068,False
63,VID_20220217_103846_F0.png,baya,374,300,24.65953,False
65,VID_20220217_103846_F0.png,baya,259,370,23.76352,False
66,VID_20220217_103846_F0.png,baya,530,420,22.65619,True
68,VID_20220217_103846_F0.png,cal_1,739,551,NULL,False
70,VID_20220217_103846_F0.png,baya,673,463,25.15652,True
72,VID_20220217_103846_F0.png,baya,272,272,21.52,True
74,VID_20220217_103846_F0.png,baya,630,524,18.55398,True
76,VID_20220217_103846_F0.png,baya,583,358,25.15785,True
78,VID_20220217_103846_F0.png,baya,242,307,23.23585,True
80,VID_20220217_103846_F0.png,baya,406,375,25.19782,True
82,VID_20220217_103846_F0.png,baya,570,400,26.9787,True
85,VID_20220217_103846_F0.png,baya,646,382,24.20021,True
87,VID_20220217_103846_F0.png,baya,344,371,26.75911,True
89,VID_20220217_103846_F0.png,baya,382,345,22.51885,True
91,VID_20220217_103846_F0.png,baya,274,336,20.75395,True
93,VID_20220217_103846_F0.png,val_2,822,552,NULL,False
95,VID_20220217_103846_F0.png,baya,311,355,22.21236,True
98,VID_20220217_103846_F0.png,cal_2,684,550,NULL,False
99,VID_20220217_103846_F0.png,baya,567,440,23.71722,True
102,VID_20220217_103846_F0.png,baya,217,355,19.41159,True
104,VID_20220217_103846_F0.png,baya,450,361,23.58474,True
106,VID_20220217_103846_F0.png,baya,631,484,23.45464,True
108,VID_20220217_103846_F0.png,val_1,905,553,NULL,False
111,VID_20220217_103846_F0.png,val_1,850,552,NULL,False
112,VID_20220217_103846_F0.png,baya,577,314,21.66438,True
114,VID_20220217_103846_F0.png,baya,652,339,22.07374,True
116,VID_20220217_103846_F0.png,baya,532,505,25.78431,True
118,VID_20220217_103846_F0.png,baya,518,313,22.2569,False
119,VID_20220217_103846_F0.png,baya,613,451,22.0349,False
121,VID_20220217_103846_F0.png,baya,599,376,20.70567,False
123,VID_20220217_103846_F0.png,baya,606,339,19.90045,False
125,VID_20220217_103846_F0.png,baya,542,319,20.86563,False
127,VID_20220217_103846_F0.png,baya,584,311,21.18524,False
128,VID_20220217_103846_F0.png,baya,648,323,23.93923,False
129,VID_20220217_103846_F0.png,baya,487,473,22.58917,False
130,VID_20220217_103846_F0.png,baya,398,422,22.56774,False
0,VID_20220217_103823_F0.png,baya,566,353,23.44803,False
2,VID_20220217_103823_F0.png,baya,859,383,25.99111,True
4,VID_20220217_103823_F0.png,baya,584,391,23.86048,True
8,VID_20220217_103823_F0.png,val_2,513,152,NULL,False
9,VID_20220217_103823_F0.png,baya,890,303,23.094,True
11,VID_20220217_103823_F0.png,baya,658,273,23.02751,True
13,VID_20220217_103823_F0.png,baya,961,306,24.39309,True
15,VID_20220217_103823_F0.png,baya,757,321,25.33419,True
17,VID_20220217_103823_F0.png,baya,987,359,23.07448,True
19,VID_20220217_103823_F0.png,baya,573,282,24.00008,True
21,VID_20220217_103823_F0.png,keypoint,881,539,NULL,False
22,VID_20220217_103823_F0.png,keypoint,427,569,NULL,False
23,VID_20220217_103823_F0.png,keypoint,468,417,NULL,False
24,VID_20220217_103823_F0.png,keypoint,560,508,NULL,False
25,VID_20220217_103823_F0.png,baya,631,381,25.89273,True
27,VID_20220217_103823_F0.png,baya,692,222,24.01467,True
31,VID_20220217_103823_F0.png,baya,820,428,24.1831,True
33,VID_20220217_103823_F0.png,val_2,459,150,NULL,False
35,VID_20220217_103823_F0.png,baya,715,354,23.01186,True
37,VID_20220217_103823_F0.png,baya,654,226,21.50383,True
39,VID_20220217_103823_F0.png,baya,1025,340,18.53758,True
41,VID_20220217_103823_F0.png,baya,622,310,26.1384,True
43,VID_20220217_103823_F0.png,baya,993,312,23.4232,True
46,VID_20220217_103823_F0.png,val_1,432,148,NULL,False
47,VID_20220217_103823_F0.png,baya,745,390,24.23567,True
49,VID_20220217_103823_F0.png,baya,691,312,23.9639,True
51,VID_20220217_103823_F0.png,baya,679,390,24.8014,True
53,VID_20220217_103823_F0.png,baya,1004,272,24.89377,True
55,VID_20220217_103823_F0.png,baya,726,280,27.15851,True
57,VID_20220217_103823_F0.png,baya,896,349,23.31688,True
60,VID_20220217_103823_F0.png,baya,931,319,22.91738,True
62,VID_20220217_103823_F0.png,baya,771,276,22.07033,True
64,VID_20220217_103823_F0.png,cal_1,568,154,NULL,False
66,VID_20220217_103823_F0.png,val_1,377,146,NULL,False
68,VID_20220217_103823_F0.png,baya,927,277,24.06514,True
70,VID_20220217_103823_F0.png,baya,844,346,24.99943,True
72,VID_20220217_103823_F0.png,baya,796,358,26.02326,True
74,VID_20220217_103823_F0.png,baya,598,229,24.69036,True
77,VID_20220217_103823_F0.png,cal_2,622,155,NULL,False
78,VID_20220217_103823_F0.png,baya,766,268,22.60098,False
79,VID_20220217_103823_F0.png,baya,803,311,22.22438,False
81,VID_20220217_103823_F0.png,baya,828,255,23.21304,False
83,VID_20220217_103823_F0.png,baya,847,296,24.82035,True
85,VID_20220217_103823_F0.png,baya,606,351,25.97995,False
87,VID_20220217_103823_F0.png,baya,810,266,25.59176,False
89,VID_20220217_103823_F0.png,baya,695,264,20.51049,False
91,VID_20220217_103823_F0.png,baya,574,324,21.85238,False
93,VID_20220217_103823_F0.png,baya,1013,298,19.49819,False
94,VID_20220217_103823_F0.png,baya,931,348,23.21031,False
95,VID_20220217_103823_F0.png,baya,917,371,25.68664,False
96,VID_20220217_103823_F0.png,baya,893,380,25.88784,False
97,VID_20220217_103823_F0.png,baya,761,411,24.29869,False
99,VID_20220217_103823_F0.png,baya,735,432,23.83277,False
101,VID_20220217_103823_F0.png,baya,717,404,26.45189,False
103,VID_20220217_103823_F0.png,baya,706,458,22.46925,False
105,VID_20220217_103823_F0.png,baya,695,438,22.69176,False
107,VID_20220217_103823_F0.png,baya,937,243,21.20113,False
109,VID_20220217_103823_F0.png,baya,884,254,21.67368,False
111,VID_20220217_103823_F0.png,baya,656,428,23.32299,False
113,VID_20220217_103823_F0.png,baya,622,419,24.448,False
115,VID_20220217_103823_F0.png,baya,853,276,23.02813,False
117,VID_20220217_103823_F0.png,baya,963,279,20.59001,False
119,VID_20220217_103823_F0.png,baya,788,400,21.78067,False
121,VID_20220217_103823_F0.png,baya,726,241,22.96436,False
0,VID_20220217_103801_F0.png,baya,604,368,22.92136,False
2,VID_20220217_103801_F0.png,baya,575,448,20.72547,False
4,VID_20220217_103801_F0.png,baya,430,386,22.98254,False
5,VID_20220217_103801_F0.png,baya,428,323,24.20969,False
7,VID_20220217_103801_F0.png,baya,596,400,25.0715,True
9,VID_20220217_103801_F0.png,baya,565,430,25.93112,True
11,VID_20220217_103801_F0.png,baya,510,290,23.17603,False
13,VID_20220217_103801_F0.png,baya,461,296,24.55804,False
15,VID_20220217_103801_F0.png,baya,595,427,21.5824,False
17,VID_20220217_103801_F0.png,baya,527,425,22.84323,False
19,VID_20220217_103801_F0.png,baya,419,425,21.15183,False
21,VID_20220217_103801_F0.png,baya,588,329,23.15016,True
24,VID_20220217_103801_F0.png,val_1,926,550,NULL,False
26,VID_20220217_103801_F0.png,baya,548,362,23.54583,True
29,VID_20220217_103801_F0.png,val_2,781,545,NULL,False
30,VID_20220217_103801_F0.png,baya,531,459,24.73156,True
32,VID_20220217_103801_F0.png,baya,549,313,25.01207,True
36,VID_20220217_103801_F0.png,keypoint,842,95,NULL,False
37,VID_20220217_103801_F0.png,keypoint,799,260,NULL,False
38,VID_20220217_103801_F0.png,keypoint,697,159,NULL,False
39,VID_20220217_103801_F0.png,keypoint,348,127,NULL,False
40,VID_20220217_103801_F0.png,baya,440,438,21.77511,True
42,VID_20220217_103801_F0.png,baya,436,347,23.58557,True
44,VID_20220217_103801_F0.png,baya,478,370,25.39684,True
46,VID_20220217_103801_F0.png,baya,478,328,25.18432,True
48,VID_20220217_103801_F0.png,cal_1,723,544,NULL,False
